    345.,DEAD,GLOBAL,     0.00000,            0.00000,           84.86928
    346.,DEAD,GLOBAL,     0.00000,            0.00000,           85.01052
    347.,DEAD,GLOBAL,     0.00000,            0.00000,           85.15176
    348.,DEAD,GLOBAL,     0.00000,            0.00000,           85.29300
    349.,DEAD,GLOBAL,     0.00000,            0.00000,           85.43424
    350.,DEAD,GLOBAL,     0.00000,            0.00000,           85.57549
    351.,DEAD,GLOBAL,     0.00000,            0.00000,           85.71673
    352.,DEAD,GLOBAL,     0.00000,            0.00000,           85.85797
    353.,DEAD,GLOBAL,     0.00000,            0.00000,         2980.63481
    354.,DEAD,GLOBAL,     0.00000,            0.00000,           84.02182
    355.,DEAD,GLOBAL,     0.00000,            0.00000,           84.16306
    356.,DEAD,GLOBAL,     0.00000,            0.00000,           84.30431
    357.,DEAD,GLOBAL,     0.00000,            0.00000,           84.44555
    358.,DEAD,GLOBAL,     0.00000,            0.00000,           84.58679
    359.,DEAD,GLOBAL,     0.00000,            0.00000,           84.72803
    360.,DEAD,GLOBAL,     0.00000,            0.00000,           84.86928
    361.,DEAD,GLOBAL,     0.00000,            0.00000,           85.01052
    362.,DEAD,GLOBAL,     0.00000,            0.00000,           85.15176
    363.,DEAD,GLOBAL,     0.00000,            0.00000,           85.29300
    364.,DEAD,GLOBAL,     0.00000,            0.00000,           85.43424
    365.,DEAD,GLOBAL,     0.00000,            0.00000,           85.57549
    366.,DEAD,GLOBAL,     0.00000,            0.00000,           85.71673
    367.,DEAD,GLOBAL,     0.00000,            0.00000,           85.85797
    368.,DEAD,GLOBAL,     0.00000,            0.00000,           85.85095
    369.,DEAD,GLOBAL,     0.00000,            0.00000,           85.70269
    370.,DEAD,GLOBAL,     0.00000,            0.00000,           85.55443
    371.,DEAD,GLOBAL,     0.00000,            0.00000,           85.40617
    372.,DEAD,GLOBAL,     0.00000,            0.00000,           85.25791
    373.,DEAD,GLOBAL,     0.00000,            0.00000,           85.10965
    374.,DEAD,GLOBAL,     0.00000,            0.00000,           84.96139
    375.,DEAD,GLOBAL,     0.00000,            0.00000,           84.81313
    376.,DEAD,GLOBAL,     0.00000,            0.00000,           84.66487
    377.,DEAD,GLOBAL,     0.00000,            0.00000,           84.51661
    378.,DEAD,GLOBAL,     0.00000,            0.00000,           84.36835
    379.,DEAD,GLOBAL,     0.00000,            0.00000,           84.22009
    380.,DEAD,GLOBAL,     0.00000,            0.00000,           84.07183
    381.,DEAD,GLOBAL,     0.00000,            0.00000,           83.92357
    382.,DEAD,GLOBAL,     0.00000,            0.00000,           85.85095
    383.,DEAD,GLOBAL,     0.00000,            0.00000,           85.70269
    384.,DEAD,GLOBAL,     0.00000,            0.00000,           85.55443
    385.,DEAD,GLOBAL,     0.00000,            0.00000,           85.40617
    386.,DEAD,GLOBAL,     0.00000,            0.00000,           85.25791
    387.,DEAD,GLOBAL,     0.00000,            0.00000,           85.10965
    388.,DEAD,GLOBAL,     0.00000,            0.00000,           84.96139
    389.,DEAD,GLOBAL,     0.00000,            0.00000,           84.81313
    390.,DEAD,GLOBAL,     0.00000,            0.00000,           84.66487
    391.,DEAD,GLOBAL,     0.00000,            0.00000,           84.51661
    392.,DEAD,GLOBAL,     0.00000,            0.00000,           84.36835
    393.,DEAD,GLOBAL,     0.00000,            0.00000,           84.22009
    394.,DEAD,GLOBAL,     0.00000,            0.00000,           84.07183
    395.,DEAD,GLOBAL,     0.00000,            0.00000,           83.92357
    396.,DEAD,GLOBAL,     0.00000,            0.00000,         2972.82575
    397.,DEAD,GLOBAL,     0.00000,            0.00000,           83.90857
    398.,DEAD,GLOBAL,     0.00000,            0.00000,           84.04183
    399.,DEAD,GLOBAL,     0.00000,            0.00000,           84.17509
    400.,DEAD,GLOBAL,     0.00000,            0.00000,           84.30834
    401.,DEAD,GLOBAL,     0.00000,            0.00000,           84.44160
